cep,bairro,latitude,longitude,origem_coord,cod_territ,cre,n_inscricoes
22620250,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,10
22620260,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,5
22620270,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,1
22620290,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,1
22620310,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,6
22620311,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,26
22620320,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,13
22620350,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,18
22620360,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,4
22620370,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,3
22620380,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,1
22620390,Barra da Tijuca,-23.011689,-43.308882,prefixo5,7.30,7,1
22621000,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,25
22621040,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,2
22621060,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,10
22621090,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,14
22621100,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,10
22621110,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,6
22621140,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,4
22621150,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,1
22621160,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,2
22621180,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,4
22621190,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,13
22621200,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,1
22621210,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,7
22621221,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,1
22621231,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,4
22621232,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,2
22621242,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,15
22621243,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,3
22621245,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,4
22621251,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,6
22621252,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,4
22621270,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,1
22621290,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,2
22621310,Barra da Tijuca,-22.995668,-43.311127,prefixo3,7.24,7,23
22630010,Barra da Tijuca,-23.010886,-43.327860,cep_exato,7.30,7,9
22630011,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,10
22630013,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,7
22630022,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,4
22630060,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,3
22630070,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,12
22630090,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,4
22630310,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,108
22630370,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,5
22630901,Barra da Tijuca,-23.010886,-43.327860,prefixo5,7.30,7,7
22631000,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,14
22631002,Cosmos,-23.004186,-43.343913,prefixo5,7.30,7,1
22631003,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,3
22631004,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,7
22631005,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,28
22631010,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,9
22631030,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,44
22631051,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,2
22631052,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,13
22631220,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,5
22631260,Barra da Tijuca,-23.003208,-43.340729,cep_exato,7.30,7,4
22631280,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,5
22631350,Barra da Tijuca,-23.005164,-43.347098,cep_exato,7.30,7,1
22631370,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,10
22631390,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,2
22631410,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,1
22631450,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,21
22631455,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,6
22631470,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,1
22631902,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,7
22631906,Barra da Tijuca,-23.004186,-43.343913,prefixo5,7.30,7,3
22640000,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,14
22640030,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,14
22640050,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,14
22640060,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,2
22640070,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640100,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,8
22640101,Barra da Tijuca,-22.997104,-43.335633,cep_exato,7.30,7,3
22640105,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,3
22640200,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640230,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640250,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,2
22640300,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640310,Itanhangá,-22.997104,-43.335633,prefixo5,7.30,7,4
22640330,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,26
22640334,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,13
22640336,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640338,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,9
22640340,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,18
22640342,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,13
22640346,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,8
22640350,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,18
22640352,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,16
22640354,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,5
22640356,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,7
22640358,Barra da Tijuca,-22.997104,-43.335633,prefixo5,7.30,7,3
22641001,Barra da Tijuca,-22.976961,-43.316873,prefixo5,7.23,7,1
22641002,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,7
22641003,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,8
22641004,Itanhangá,-22.987160,-43.307461,cep_exato,7.24,7,513
22641005,Itanhangá,-22.986867,-43.307637,cep_exato,7.24,7,262
22641008,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,1
22641030,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,2
22641138,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,1
22641170,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,4
22641182,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,1
22641190,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,165
22641192,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,111
22641195,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,130
22641196,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,193
22641200,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,8
22641205,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,164
22641215,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,3
22641220,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,11
22641222,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,13
22641223,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,5
22641225,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,12
22641310,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,9
22641340,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,76
22641370,Itanhangá,-22.932570,-43.374750,cep_exato,7.13,7,330
22641435,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,17
22641440,Itanhangá,-22.989104,-43.297258,cep_exato,7.24,7,9
22641450,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,1
22641504,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,8
22641506,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,442
22641508,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,5
22641512,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,21
22641514,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,137
22641516,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,293
22641518,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,53
22641566,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,15
22641680,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,13
22641681,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,65
22641700,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,2
22641710,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,9
22641726,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,5
22641732,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,6
22641738,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,1
22641740,Itanhangá,-22.976961,-43.316873,prefixo5,7.23,7,3
22641900,Barra da Tijuca,-22.976961,-43.316873,prefixo5,7.23,7,1
22645133,Rocinha,-22.995668,-43.311127,prefixo3,7.24,7,2
22670600,Recreio dos Bandeirantes,-22.995668,-43.311127,prefixo3,7.24,7,4
22700000,Jacarepaguá,-22.955186,-43.383317,prefixo3,7.11,7,8
22703550,Colonia,-22.955186,-43.383317,prefixo3,7.11,7,5
22709703,Recreio dos Bandeirantes,-22.955186,-43.383317,prefixo3,7.11,7,2
22710000,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,86
22710005,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710010,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,70
22710015,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710020,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,9
22710025,Curicica,-22.945459,-43.378232,cep_exato,7.11,7,564
22710031,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,34
22710032,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,33
22710033,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,6
22710034,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,10
22710040,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,100
22710045,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,122
22710048,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,12
22710055,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,164
22710065,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,46
22710070,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,1
22710074,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,118
22710076,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,60
22710078,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,337
22710079,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,17
22710085,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,121
22710091,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,12
22710095,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710110,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,73
22710112,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710115,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,90
22710116,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,12
22710117,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,31
22710120,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,13
22710122,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,58
22710123,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,10
22710125,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,124
22710130,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,21
22710135,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,58
22710150,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,32
22710151,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,32
22710152,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,31
22710165,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,66
22710170,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,2
22710175,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,27
22710180,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,2
22710190,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,202
22710191,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710200,Curicica,-22.944008,-43.384415,cep_exato,7.11,7,173
22710205,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,3
22710210,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,67
22710220,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,49
22710230,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,45
22710240,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,60
22710241,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,71
22710245,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,139
22710250,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,37
22710255,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,176
22710260,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,43
22710270,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710280,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,250
22710290,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,14
22710295,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710305,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710310,Taquara,-22.933509,-43.369297,cep_exato,7.13,7,381
22710315,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,17
22710320,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,38
22710325,Taquara,-22.935328,-43.369728,cep_exato,7.13,7,181
22710330,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,55
22710340,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,49
22710350,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,92
22710355,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,3
22710360,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,63
22710361,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710363,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,13
22710365,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,39
22710370,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,47
22710380,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,77
22710395,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,13
22710400,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,61
22710410,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,9
22710420,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,61
22710430,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710440,Curicica,-22.950553,-43.390568,cep_exato,7.9,7,3
22710450,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,35
22710460,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,4
22710470,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,26
22710480,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,40
22710483,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,99
22710500,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,47
22710520,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,130
22710523,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,12
22710526,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,6
22710530,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,66
22710540,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,12
22710545,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,25
22710560,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,260
22710561,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,670
22710562,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,21
22710563,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,11
22710565,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,7
22710567,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,33
22710568,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,91
22710571,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,37
22710580,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,1
22710590,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,20
22710620,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,9
22710640,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,26
22710665,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,17
22710675,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,39
22710680,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,191
22710685,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,92
22710690,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710720,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,3
22710730,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,5
22710740,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,3
22710750,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,13
22710760,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,12
22710805,Curicica,-22.940939,-43.378405,prefixo5,7.11,7,4
22710906,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,5
22710908,Taquara,-22.940939,-43.378405,prefixo5,7.11,7,4
22711000,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,381
22711001,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,64
22711010,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,110
22711020,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,59
22711030,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,83
22711031,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,171
22711033,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,65
22711040,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,67
22711050,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,211
22711060,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,62
22711070,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,124
22711080,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,96
22711090,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,27
22711100,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,19
22711110,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,34
22711120,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,67
22711130,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,46
22711140,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,23
22711150,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,38
22711170,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,6
22711190,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,1
22711200,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,68
22711210,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,65
22711220,Curicica,-22.953325,-43.393077,cep_exato,7.9,7,67
22711230,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,47
22711250,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,112
22711260,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,15
22711270,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,6
22711280,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,7
22711290,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,32
22711309,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,63
22711310,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,324
22711311,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,32
22711312,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,6
22711313,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,19
22711314,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,141
22711315,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,200
22711316,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,26
22711317,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,15
22711320,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,13
22711330,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,76
22711340,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,61
22711350,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,74
22711360,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,32
22711370,Curicica,-22.953325,-43.393077,prefixo5,7.9,7,27
22713001,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,470
22713003,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,90
22713004,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,148
22713007,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,56
22713010,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,30
22713011,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,26
22713012,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,12
22713013,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,1
22713014,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,24
22713020,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713030,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713060,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,30
22713065,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713070,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,41
22713100,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,20
22713110,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,82
22713150,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,17
22713160,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713164,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713165,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,5
22713167,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,3
22713169,Taquara,-22.931350,-43.388145,cep_exato,7.10,7,532
22713202,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,2
22713210,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,214
22713211,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,1
22713220,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,45
22713230,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,44
22713260,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,19
22713270,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,67
22713280,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,10
22713290,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,21
22713300,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,137
22713310,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,27
22713314,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,83
22713320,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,79
22713321,Jacarepaguá,-22.926880,-43.387881,cep_exato,7.10,7,218
22713330,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,5
22713360,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,37
22713372,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,30
22713373,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,20
22713374,Taquara,-22.939912,-43.391585,prefixo5,7.8,7,130
22713375,Taquara,-22.933253,-43.394500,cep_exato,7.8,7,204
22713380,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,2
22713400,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,5
22713450,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,5
22713460,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,347
22713470,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,166
22713480,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,36
22713490,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,9
22713500,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,9
22713510,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,105
22713515,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,5
22713517,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,41
22713518,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,247
22713522,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,63
22713524,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,74
22713525,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,1
22713529,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,13
22713533,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,4
22713535,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,110
22713550,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,500
22713551,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,56
22713552,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,47
22713554,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,14
22713555,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,174
22713556,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,100
22713557,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,107
22713558,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,52
22713559,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,25
22713560,Jacarepaguá,-22.945295,-43.384763,cep_exato,7.11,7,1348
22713561,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,58
22713562,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,137
22713563,Jacarepaguá,-22.939912,-43.391585,prefixo5,7.8,7,37
